,Node,Comune,f
384,POINT (903675.0074691831 6298809.42562273),huechuraba,0.0005332701091192251
385,POINT (904380.9283526272 6286709.323219212),san miguel,0.0017687526114769116
386,POINT (893735.4661364795 6285105.418686081),maipu,0.0014360965709933873
387,POINT (909927.4944018242 6296997.93946815),vitacura,0.0014704119170063953
388,POINT (896026.3497762082 6285663.492019299),maipu,0.0011284906239794072
389,POINT (909448.9275596472 6272258.266256407),puente alto,0.0011529720712652042
390,POINT (900330.8813132278 6299804.145833986),conchali,0.0004753781896198655
391,POINT (908053.9402905018 6290586.740040407),nunoa,0.0037813991547241536
392,POINT (898055.5203692806 6299603.378478368),quilicura,0.000932838493893874
393,POINT (891578.1461992154 6281885.095186168),maipu,0.000990106038923872
394,POINT (908055.1196517216 6293137.442571599),providencia,0.003682403936643524
395,POINT (917367.9791397506 6295281.12060844),las condes,0.001078455365711705
396,POINT (912890.9313083717 6272200.802407162),puente alto,0.0004339519352025381
397,POINT (906550.1940190976 6288331.710005396),nunoa,0.001926118269658904
398,POINT (909454.6155517583 6290314.05750586),nunoa,0.003817058122287265
399,POINT (911543.7834945375 6280127.547841148),la florida,0.0017331633491253124
400,POINT (906343.6262510866 6291283.711425366),providencia,0.003349644502949844
401,POINT (897404.5883130329 6291513.218095841),lo prado,0.000596300713588715
402,POINT (910578.1291285071 6278167.013253154),la florida,0.0013559057706204161
403,POINT (897313.4157157538 6284868.075691401),cerrillos,0.0009023904234777127
404,POINT (909660.5713310995 6290283.579450758),nunoa,0.0037336651889405582
405,POINT (912241.8681129823 6294577.789293941),las condes,0.004225329533781387
406,POINT (909995.2130507969 6290216.054540318),nunoa,0.0035633912896154444
407,POINT (904349.5993426186 6287483.256559081),santiago,0.0017217444948536287
408,POINT (911602.4616548924 6291397.523815112),la reina,0.0031349068995661943
409,POINT (915360.7222950121 6282799.983399477),la florida,0.00021677132727401587
410,POINT (913689.2623971659 6296011.477282625),las condes,0.003237434559729485
411,POINT (901380.6907189786 6289437.083847234),estacion central,0.0011600841910309877
412,POINT (911453.4414196564 6280407.246067899),la florida,0.0017083149994326604
413,POINT (910216.2055547803 6277096.207710944),puente alto,0.0012286875597304816
414,POINT (902023.3492337246 6276587.787511157),el bosque,0.0008353135555546819
415,POINT (914426.7615026966 6296131.446591241),las condes,0.0027789447067287816
416,POINT (905990.0664644395 6287078.2363154935),san joaquin,0.0014011960341296379
417,POINT (903866.717169188 6284880.799852578),san miguel,0.0017923606780779306
418,POINT (897049.5510260314 6300356.723736925),quilicura,0.0011753776896752288
419,POINT (894160.334473876 6284044.93693732),maipu,0.0013991902674284466
420,POINT (894277.4383774409 6288679.262335934),maipu,0.000632691070571583
421,POINT (911118.3363934613 6296429.927981629),vitacura,0.003057857150339153
422,POINT (916094.9303013429 6290691.631029165),la reina,0.0008015819569674029
423,POINT (915748.1299975077 6289574.156850182),la reina,0.0007942821170930643
424,POINT (901339.2964549584 6275751.542295586),san bernardo,0.0010166611980751172
425,POINT (909093.9455280629 6293687.495737163),providencia,0.00403460482471253
426,POINT (913354.8356831202 6281178.101052238),la florida,0.0009003540582315044
427,POINT (907496.8089422467 6280485.134454874),la granja,0.0010725915243714238
428,POINT (898826.6254406737 6274114.461184478),san bernardo,0.0013856505448252767
429,POINT (905043.3698373542 6296103.519273707),recoleta,0.0008145327290468993
430,POINT (913553.8620504292 6296489.448832262),vitacura,0.003073600693249934
431,POINT (892659.3409760294 6283255.561735157),maipu,0.0012481230577041447
432,POINT (906440.6651079808 6284970.024817255),san joaquin,0.0011781920266938776
433,POINT (911725.7861673306 6295298.52023223),las condes,0.004192679933825806
434,POINT (914571.034667752 6273970.317393744),puente alto,0.00025680980940314774
435,POINT (911702.6718561207 6289916.079212307),nunoa,0.0027336181034471373
436,POINT (912902.0420388659 6289748.348800886),la reina,0.002109151214718838
437,POINT (890606.5171891297 6283653.410707028),maipu,0.0007990118051945669
438,POINT (897944.6157741596 6299924.817125362),quilicura,0.0010155969801162086
439,POINT (908619.7179427869 6289718.633459594),nunoa,0.003612380290956536
440,POINT (911830.6513974157 6297337.088315679),vitacura,0.002431984529358965
441,POINT (908205.7282607288 6281239.776287728),la florida,0.0014221564304045644
442,POINT (905233.3774660402 6294692.788977476),recoleta,0.0010691797211909194
443,POINT (911350.0536561422 6295602.7119529415),vitacura,0.0039044312023585187
444,POINT (911973.169422568 6294020.316997433),las condes,0.00420789757791627
445,POINT (912899.5842490317 6294783.635726943),las condes,0.003878564539925945
446,POINT (910093.0008084008 6292154.136732733),providencia,0.00410920867050078
447,POINT (896475.8809347642 6301887.227968154),quilicura,0.0008073433296326763
448,POINT (908809.7194446247 6289495.910286663),nunoa,0.0035098656878990507
449,POINT (915458.964924965 6293780.216285969),las condes,0.0014926800559671412
450,POINT (897959.6535005393 6283289.042823532),cerrillos,0.0008220567099619091
451,POINT (897849.4089189179 6270340.495950441),san bernardo,0.0005285406225526895
452,POINT (907541.4698899214 6283742.262288822),la florida,0.0014930838427162057
453,POINT (892489.1147727697 6284247.6021075435),maipu,0.00123838100416711
454,POINT (910844.9903239055 6292570.75531653),las condes,0.003973399706779186
455,POINT (915990.7719059372 6284382.729572541),penalolen,0.0001826752077367289
456,POINT (899214.6076783005 6289750.0351014435),estacion central,0.0008109957996417914
457,POINT (912986.9120075827 6283095.094343463),penalolen,0.0007658074459797208
458,POINT (907982.4437407891 6290346.033620027),nunoa,0.003665919915370675
459,POINT (905618.2090654657 6297732.463664971),huechuraba,0.0006886192782385615
460,POINT (910621.1134978508 6274068.72831458),puente alto,0.0015681335447020315
461,POINT (897970.6140963343 6300630.645141616),quilicura,0.001041559554059998
462,POINT (898826.984324778 6281530.610325253),lo espejo,0.0004442883877257114
463,POINT (913398.2253891393 6292140.144773735),la reina,0.002531608438827616
464,POINT (906522.6893934027 6292128.779116766),providencia,0.0032082269742598145
465,POINT (912049.9054860075 6297403.703088407),vitacura,0.00239562049160708
466,POINT (913587.609344067 6290784.970214436),la reina,0.0021443850145845614
467,POINT (913390.3716890126 6294606.25314557),las condes,0.003477120225562779
468,POINT (912909.0905182005 6290533.194558407),la reina,0.0024228977993196498
469,POINT (917729.2818907611 6296691.85197856),las condes,0.0009749874029539907
470,POINT (912216.9988537205 6295002.705400083),las condes,0.004230270346875672
471,POINT (906824.501969237 6289944.913215693),nunoa,0.00293627252670906
472,POINT (907388.7138081843 6292579.420640934),providencia,0.003478937590774924
473,POINT (911423.681621246 6279638.778766572),la florida,0.001719098448923268
474,POINT (908055.1196517216 6293137.442571599),providencia,0.003682403936643524
475,POINT (911543.101058753 6292328.189175653),las condes,0.003544832638928126
476,POINT (904795.2212355046 6291402.860979022),santiago,0.003500243342975454
477,POINT (913995.4349032161 6289865.226393519),la reina,0.0016096554619936484
478,POINT (898936.0324558348 6290646.571374827),lo prado,0.0007769610117234912
479,POINT (908401.1268314333 6273824.850489102),puente alto,0.0008377747973194226
480,POINT (909299.923399497 6291376.1460451465),providencia,0.004140176863627907
481,POINT (909483.4974946787 6293303.731030965),providencia,0.0043979035225602476
482,POINT (909012.6473269486 6270824.044397972),puente alto,0.0006967986179432964
483,POINT (907530.2363505079 6290703.328675829),providencia,0.0035776274870585973
484,POINT (910022.0151167403 6289509.058070656),nunoa,0.003252657943834516
485,POINT (910420.0394920746 6274183.263425091),puente alto,0.0015454369952611897
486,POINT (894883.3697082681 6285859.107842945),maipu,0.0014025945873362288
487,POINT (913839.8613564925 6290079.44882112),la reina,0.0017730693621475701
488,POINT (917077.5820635627 6294723.353971081),las condes,0.0010290180355995461
489,POINT (899121.5293638916 6274209.208640315),san bernardo,0.0014474743503225774
490,POINT (905185.5932796346 6288057.984427718),santiago,0.0017684408676704672
491,POINT (905026.296573485 6289402.243626746),santiago,0.0024168186890412323
492,POINT (908030.1064951415 6288593.255526484),nunoa,0.0026432608725388083
493,POINT (894160.334473876 6284044.93693732),maipu,0.0013991902674284466
494,POINT (911267.7569434475 6285692.928105491),penalolen,0.0010497056749515764
495,POINT (904772.518460483 6290249.755117267),santiago,0.003061435002398944
496,POINT (910585.1565171911 6272370.880732829),puente alto,0.0013793952679217723
497,POINT (893454.4210320051 6284040.186363542),maipu,0.0013932611097005772
498,POINT (911640.7890654628 6297991.79399148),vitacura,0.0016415916447220355
499,POINT (895230.8192289299 6300922.6829068),quilicura,0.0006354587693079169
500,POINT (891940.7021050863 6283882.593483031),maipu,0.0011746912960790754
501,POINT (903370.9166512876 6289770.944287663),santiago,0.002179790829935021
502,POINT (907076.6200561312 6278398.742036374),la granja,0.00086645917067398
503,POINT (910844.9903239055 6292570.75531653),las condes,0.003973399706779186
504,POINT (898099.5001708216 6272494.666522997),san bernardo,0.0007754700912846111
505,POINT (906229.8720651598 6290407.776866675),providencia,0.003047168980449308
506,POINT (910073.8391872947 6296106.932580033),vitacura,0.0023870597470191275
507,POINT (904013.3721625388 6293816.086507315),independencia,0.0015615738625542892
508,POINT (911602.4616548924 6291397.523815112),la reina,0.0031349068995661943
509,POINT (904410.3023274429 6286612.800742133),san miguel,0.0017700283856618474
510,POINT (899972.9679040663 6275046.230830086),san bernardo,0.0014158827706222785
511,POINT (913283.0724106767 6277456.6380652515),puente alto,0.0009148115404916182
512,POINT (908290.0042596275 6292986.893178936),providencia,0.003991809174782754
513,POINT (909781.5577596885 6281841.328429839),la florida,0.0016163534332368414
514,POINT (898186.5930396876 6275217.167356033),san bernardo,0.001159284314924157
515,POINT (914339.7323701832 6296622.183499052),las condes,0.002705612094761614
516,POINT (902505.1342216856 6278081.966806809),el bosque,0.0008297586023609106
517,POINT (891488.1843602211 6281122.836739791),maipu,0.000808352649033053
518,POINT (906640.3543175502 6292470.667575033),providencia,0.0030384429456150014
519,POINT (911558.167963296 6297023.176406506),vitacura,0.002697271415790505
520,POINT (906549.6696640351 6288330.235202266),nunoa,0.0019252179586397749
521,POINT (894187.5144804441 6284442.662599758),maipu,0.0014524705615273168
522,POINT (902637.9507392762 6275560.766777987),la pintana,0.000633078769880904
523,POINT (912008.3785456053 6276763.90961501),puente alto,0.001356541123392842
524,POINT (909614.5137367498 6292875.201716708),providencia,0.004452117657629069
525,POINT (901681.5504185127 6285495.005810563),pedro aguirre cerda,0.0008977838569091877
526,POINT (909082.6249190159 6294648.965087568),providencia,0.0029649850754146644
527,POINT (906885.6605344405 6292328.546856515),providencia,0.003269203328278186
528,POINT (898792.6836995024 6274810.74391214),san bernardo,0.0014607757152813993
529,POINT (904864.8290044321 6280909.164435456),san ramon,0.0009937017871915954
530,POINT (907662.8060560625 6296939.584494164),huechuraba,0.0005126682294901726
531,POINT (912396.4214431583 6277880.391064955),puente alto,0.0012990338274128017
532,POINT (909814.4474823028 6278984.002442379),la florida,0.0013076250273632713
533,POINT (911558.167963296 6297023.176406506),vitacura,0.002697271415790505
534,POINT (893278.0179765625 6284643.831587727),maipu,0.0013757866692546863
535,POINT (918594.8068882619 6295761.712435062),las condes,0.000672220545495692
536,POINT (903026.7697774703 6283599.961152395),san miguel,0.001548830810727168
537,POINT (893780.6557227445 6286447.671364069),maipu,0.001273918596481119
538,POINT (912811.5098207709 6296492.688476134),vitacura,0.0032978488542667063
539,POINT (913361.8102461875 6288998.709188089),la reina,0.0014944352349672736
540,POINT (893885.3927967836 6294721.483264119),cerro navia,0.00016718404680342219
541,POINT (910594.9470096177 6272894.643135703),puente alto,0.0014992455310343271
542,POINT (910360.9817655473 6271783.307788078),puente alto,0.001188305970372419
543,POINT (899830.5696716018 6281040.491398781),lo espejo,0.00043890300635246167
544,POINT (906596.2216256239 6270289.149346558),puente alto,0.0004423681380566986
545,POINT (901632.5025746603 6299477.678948868),conchali,0.0006595156167622503
546,POINT (911927.7803572607 6280375.728686998),la florida,0.0016699450289056725
547,POINT (912652.7848116087 6297019.667003825),vitacura,0.0028229998265333705
548,POINT (901498.3817951867 6288170.551767176),estacion central,0.0008343156393940381
549,POINT (902747.3959694186 6282346.362754943),la cisterna,0.0013386634042440839
550,POINT (908757.1608610908 6292348.780285974),providencia,0.004380083444712679
551,POINT (911569.8445741953 6294671.815617943),las condes,0.004350074847630133
552,POINT (914146.039383453 6296646.4167534355),vitacura,0.0027781680649333405
553,POINT (903321.6153389582 6282910.102134401),la cisterna,0.0015072556512884814
554,POINT (904915.9884414966 6291225.799135396),santiago,0.003498826244244078
555,POINT (909265.3097673866 6291650.087459989),providencia,0.004225764880466176
556,POINT (910486.0080713346 6279556.681411404),la florida,0.0015352781764803136
557,POINT (909639.9084763243 6279743.227420978),la florida,0.0013407045978036365
558,POINT (907039.2516445499 6296471.373668737),huechuraba,0.0005612657969140915
559,POINT (910602.9744417765 6271035.684858991),puente alto,0.0008219467328061455
560,POINT (917794.8591783182 6295847.566129932),las condes,0.0010080883573933867
561,POINT (902303.6662511297 6287277.596603686),pedro aguirre cerda,0.0009665144354783089
562,POINT (908589.0679267219 6287822.862338939),nunoa,0.0022107699052813456
563,POINT (909557.1955688647 6288496.352246899),nunoa,0.002683269697469228
564,POINT (902651.2451828318 6278049.408643245),el bosque,0.0008092151385640608
565,POINT (892411.0971946272 6286290.709178949),maipu,0.0008617318320537046
